Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1739434606,2,,Aggregated,18.000000,0.000000,3,4,4,4,4,5,7,9,340,340,340,568,0,3,4.599698904481992,1.9623860716819763,341.41981415450573,3.9683098591549295
1739434607,2,,Aggregated,17.700000,0.000000,3,4,4,4,4,5,7,11,340,340,340,581,0,3,4.602189921163241,1.9623860716819763,341.41981415450573,4.022375215146299
1739434608,2,,Aggregated,17.700000,0.000000,3,4,4,4,4,5,8,9,340,340,340,605,0,3,4.56920683938117,1.9623860716819763,341.41981415450573,4.054545454545455
1739434609,2,,Aggregated,17.400000,0.000000,3,4,4,4,4,5,8,9,340,340,340,621,0,3,4.550240986385111,1.9623860716819763,341.41981415450573,4.06280193236715
1739434610,2,,Aggregated,17.400000,0.000000,3,4,4,4,4,5,8,9,340,340,340,642,0,3,4.523958527770277,1.938680186867714,341.41981415450573,4.062305295950155
1739434611,2,,Aggregated,17.700000,0.000000,3,4,4,4,4,5,7,9,340,340,340,656,0,3,4.507645401001976,1.938680186867714,341.41981415450573,4.039634146341464
1739434612,2,,Aggregated,18.100000,0.000000,3,4,4,4,4,5,7,9,340,340,340,671,0,3,4.48739116570056,1.938680186867714,341.41981415450573,4.049180327868853
1739434613,2,,Aggregated,17.200000,0.000000,3,4,4,4,4,5,7,9,340,340,340,688,0,3,4.463072556211765,1.938680186867714,341.41981415450573,4.023255813953488
1739434614,2,,Aggregated,17.100000,0.000000,3,4,4,4,4,5,7,9,340,340,340,712,0,3,4.425177637100471,1.938680186867714,341.41981415450573,3.9887640449438204
1739434615,2,,Aggregated,17.100000,0.000000,3,4,4,4,4,5,7,9,340,340,340,732,0,3,4.4174659221122665,1.938680186867714,341.41981415450573,3.9918032786885247
1739434616,2,,Aggregated,17.500000,0.000000,3,4,4,4,4,5,7,11,340,340,340,754,0,3,4.4209326997853875,1.938680186867714,341.41981415450573,3.9920424403183024
1739434617,2,,Aggregated,17.900000,0.000000,3,4,4,4,4,5,8,11,340,340,340,777,0,3,4.394584612266438,1.938680186867714,341.41981415450573,3.990990990990991
1739434618,2,,Aggregated,18.300000,0.000000,3,4,4,4,4,5,8,11,340,340,340,790,0,3,4.383449362520175,1.938680186867714,341.41981415450573,3.9746835443037973
1739434619,2,,Aggregated,19.200000,0.000000,3,4,4,4,4,5,7,9,340,340,340,808,0,3,4.36283945161296,1.938680186867714,341.41981415450573,3.98019801980198
1739434620,2,,Aggregated,18.800000,0.000000,3,4,4,4,4,5,8,9,340,340,340,827,0,3,4.347302203157865,1.938680186867714,341.41981415450573,3.984280532043531
1739434621,2,,Aggregated,18.700000,0.000000,3,4,4,4,4,5,8,9,340,340,340,842,0,3,4.333106101868838,1.938680186867714,341.41981415450573,3.9667458432304037
1739434622,2,,Aggregated,18.100000,0.000000,3,4,4,4,4,5,7,9,340,340,340,857,0,3,4.318035965135524,1.938680186867714,341.41981415450573,3.9498249708284714
1739434623,2,,Aggregated,18.300000,0.000000,3,4,4,4,4,5,7,9,340,340,340,874,0,3,4.303992401970469,1.938680186867714,341.41981415450573,3.9565217391304346
1739434624,2,,Aggregated,18.700000,0.000000,3,4,4,4,4,5,7,9,340,340,340,896,0,3,4.2771519240756914,1.938680186867714,341.41981415450573,3.9330357142857144
1739434625,2,,Aggregated,18.400000,0.000000,3,4,4,4,4,5,7,9,340,340,340,916,0,3,4.265511552823553,1.938680186867714,341.41981415450573,3.9366812227074237
1739434626,2,,Aggregated,18.700000,0.000000,3,4,4,4,4,5,8,10,340,340,340,937,0,3,4.256458506743516,1.938680186867714,341.41981415450573,3.9391675560298824
1739434627,2,,Aggregated,18.200000,0.000000,3,4,4,4,4,5,7,10,340,340,340,956,0,3,4.237202325422769,1.938680186867714,341.41981415450573,3.920502092050209
1739434628,2,,Aggregated,18.400000,0.000000,3,4,4,4,4,5,7,10,340,340,340,978,0,3,4.219463669289292,1.938680186867714,341.41981415450573,3.8997955010224947
1739434629,2,,Aggregated,18.200000,0.000000,3,4,4,4,4,5,8,10,340,340,340,993,0,3,4.225197026819321,1.938680186867714,341.41981415450573,3.930513595166163
1739434630,2,,Aggregated,18.400000,0.000000,3,4,4,4,4,5,8,10,210,340,340,1017,0,3,4.1975211297164625,1.651288941502571,341.41981415450573,3.9085545722713864
